"DateTime","Users","Average Users"
"2023-12-21 00:00:00",11955,6640
"2023-12-22 00:00:00",12782,7108
"2023-12-23 00:00:00",12440,7298
"2023-12-24 00:00:00",13358,7358
"2023-12-25 00:00:00",13189,6650
"2023-12-26 00:00:00",11572,6205
"2023-12-27 00:00:00",12365,6670
"2023-12-28 00:00:00",12190,6839
"2023-12-29 00:00:00",12538,7064
"2023-12-30 00:00:00",12019,7160
"2023-12-31 00:00:00",14656,7730
"2024-01-01 00:00:00",9378,6071
"2024-01-02 00:00:00",11006,6453
"2024-01-03 00:00:00",11712,6870
"2024-01-04 00:00:00",11893,6818
"2024-01-05 00:00:00",12697,7085
"2024-01-06 00:00:00",12530,7423
"2024-01-07 00:00:00",12042,7152
"2024-01-08 00:00:00",11911,6779
"2024-01-09 00:00:00",12095,6717
"2024-01-10 00:00:00",12493,6928
"2024-01-11 00:00:00",12454,6921
"2024-01-12 00:00:00",12958,7179
"2024-01-13 00:00:00",12939,7556
"2024-01-14 00:00:00",11901,7145
"2024-01-15 00:00:00",11737,6577
"2024-01-16 00:00:00",12449,6864
"2024-01-17 00:00:00",12656,7019
"2024-01-18 00:00:00",12569,6941
"2024-01-19 00:00:00",13244,7317
"2024-01-20 00:00:00",12731,7570
"2024-01-21 00:00:00",11775,6999
"2024-01-22 00:00:00",11402,6225
"2024-01-23 00:00:00",11467,6428
"2024-01-24 00:00:00",11773,6560
"2024-01-25 00:00:00",11754,6496
"2024-01-26 00:00:00",12224,6742
"2024-01-27 00:00:00",12199,7003
"2024-01-28 00:00:00",11473,6694
"2024-01-29 00:00:00",11331,6171
"2024-01-30 00:00:00",11802,6460
"2024-01-31 00:00:00",12390,6870
"2024-02-01 00:00:00",12028,6779
"2024-02-02 00:00:00",12807,7033
"2024-02-03 00:00:00",12699,7412
"2024-02-04 00:00:00",11744,7033
"2024-02-05 00:00:00",11550,6486
"2024-02-06 00:00:00",12202,6799
"2024-02-07 00:00:00",11859,6728
"2024-02-08 00:00:00",11471,6573
"2024-02-09 00:00:00",11794,6754
"2024-02-10 00:00:00",11454,6837
"2024-02-11 00:00:00",11116,6625
"2024-02-12 00:00:00",10895,6337
"2024-02-13 00:00:00",11184,6346
"2024-02-14 00:00:00",13073,7058
"2024-02-15 00:00:00",11489,6519
"2024-02-16 00:00:00",12395,6850
"2024-02-17 00:00:00",12841,7454
"2024-02-18 00:00:00",12151,7165
"2024-02-19 00:00:00",11884,6669
"2024-02-20 00:00:00",12721,6885
"2024-02-21 00:00:00",12998,7071
"2024-02-22 00:00:00",13241,7323
"2024-02-23 00:00:00",13125,7581
"2024-02-24 00:00:00",13279,7753
"2024-02-25 00:00:00",12163,7240
"2024-02-26 00:00:00",12335,6629
"2024-02-27 00:00:00",12914,6894
"2024-02-28 00:00:00",12871,7089
"2024-02-29 00:00:00",12993,7174
"2024-03-01 00:00:00",13647,7513
"2024-03-02 00:00:00",13396,7886
"2024-03-03 00:00:00",12671,7489
"2024-03-04 00:00:00",12362,6788
"2024-03-05 00:00:00",13084,7058
"2024-03-06 00:00:00",13208,7214
"2024-03-07 00:00:00",12880,7099
"2024-03-08 00:00:00",13494,7468
"2024-03-09 00:00:00",13581,7969
"2024-03-10 00:00:00",12675,7524
"2024-03-11 00:00:00",12362,6733
"2024-03-12 00:00:00",13043,7047
"2024-03-13 00:00:00",13253,7301
"2024-03-14 00:00:00",13318,7250
"2024-03-15 00:00:00",13563,7445
"2024-03-16 00:00:00",13648,7921
"2024-03-17 00:00:00",12680,7467
"2024-03-18 00:00:00",12603,6845
"2024-03-19 00:00:00",13283,7218
"2024-03-20 00:00:00",13410,7551
"2024-03-21 00:00:00",13066,7205
"2024-03-22 00:00:00",13942,7647
"2024-03-23 00:00:00",13858,8109
"2024-03-24 00:00:00",12926,7590
"2024-03-25 00:00:00",12593,6877
"2024-03-26 00:00:00",13096,7159
"2024-03-27 00:00:00",13628,7515
"2024-03-28 00:00:00",13164,7287
"2024-03-29 00:00:00",13813,7613
"2024-03-30 00:00:00",13662,7924
"2024-03-31 00:00:00",13004,7554
"2024-04-01 00:00:00",13681,7274
"2024-04-02 00:00:00",13159,7209
"2024-04-03 00:00:00",13371,7441
"2024-04-04 00:00:00",12857,7249
"2024-04-05 00:00:00",13903,7643
"2024-04-06 00:00:00",13746,7986
"2024-04-07 00:00:00",13465,7722
"2024-04-08 00:00:00",13180,7087
"2024-04-09 00:00:00",13593,7372
"2024-04-10 00:00:00",13539,7420
"2024-04-11 00:00:00",13426,7335
"2024-04-12 00:00:00",14087,7626
"2024-04-13 00:00:00",13787,8001
"2024-04-14 00:00:00",13145,7593
"2024-04-15 00:00:00",13139,6984
"2024-04-16 00:00:00",13588,7293
"2024-04-17 00:00:00",14056,7552
"2024-04-18 00:00:00",13612,7421
"2024-04-19 00:00:00",14310,7723
"2024-04-20 00:00:00",14516,8386
"2024-04-21 00:00:00",13546,7809
"2024-04-22 00:00:00",12919,6946
"2024-04-23 00:00:00",13637,7251
"2024-04-24 00:00:00",14143,7664
"2024-04-25 00:00:00",13744,7455
"2024-04-26 00:00:00",14244,7701
"2024-04-27 00:00:00",14044,8076
"2024-04-28 00:00:00",13652,7807
"2024-04-29 00:00:00",13204,7369
"2024-04-30 00:00:00",13625,7473
"2024-05-01 00:00:00",13921,7832
"2024-05-02 00:00:00",13266,7454
"2024-05-03 00:00:00",13646,7814
"2024-05-04 00:00:00",13694,8048
"2024-05-05 00:00:00",13524,7837
"2024-05-06 00:00:00",13431,7395
"2024-05-07 00:00:00",13913,7298
"2024-05-08 00:00:00",14331,7709
"2024-05-09 00:00:00",13854,7438
"2024-05-10 00:00:00",14587,7771
"2024-05-11 00:00:00",14471,8211
"2024-05-12 00:00:00",13145,7594
"2024-05-13 00:00:00",13451,7132
"2024-05-14 00:00:00",14017,7510
"2024-05-15 00:00:00",14193,7629
"2024-05-16 00:00:00",13849,7448
"2024-05-17 00:00:00",14512,7682
"2024-05-18 00:00:00",14502,8252
"2024-05-19 00:00:00",13485,7811
"2024-05-20 00:00:00",14175,7340
"2024-05-21 00:00:00",13728,7322
"2024-05-22 00:00:00",13955,7498
"2024-05-23 00:00:00",14669,8242
"2024-05-24 00:00:00",15024,8142
"2024-05-25 00:00:00",14675,8469
"2024-05-26 00:00:00",13889,7960
"2024-05-27 00:00:00",13581,7291
"2024-05-28 00:00:00",14301,7554
"2024-05-29 00:00:00",14224,7632
"2024-05-30 00:00:00",14095,7619
"2024-05-31 00:00:00",14860,7984
"2024-06-01 00:00:00",14991,8615
"2024-06-02 00:00:00",13776,8047
"2024-06-03 00:00:00",13569,7313
"2024-06-04 00:00:00",14015,7548
"2024-06-05 00:00:00",14458,7875
"2024-06-06 00:00:00",14231,7801
"2024-06-07 00:00:00",15024,8115
"2024-06-08 00:00:00",15009,8576
"2024-06-09 00:00:00",13892,8123
"2024-06-10 00:00:00",13439,7253
"2024-06-11 00:00:00",14555,7752
"2024-06-12 00:00:00",14824,7928
"2024-06-13 00:00:00",14444,7777
"2024-06-14 00:00:00",15105,8128
"2024-06-15 00:00:00",14835,8450
"2024-06-16 00:00:00",13814,8014
"2024-06-17 00:00:00",13708,7369
"2024-06-18 00:00:00",14769,7750
"2024-06-19 00:00:00",14874,8131
"2024-06-20 00:00:00",14431,7899
"2024-06-21 00:00:00",15455,8329
"2024-06-22 00:00:00",15004,8650
"2024-06-23 00:00:00",14050,8130
"2024-06-24 00:00:00",13806,7475
"2024-06-25 00:00:00",15516,7865
"2024-06-26 00:00:00",14498,8229
"2024-06-27 00:00:00",14404,7816
"2024-06-28 00:00:00",16565,8497
"2024-06-29 00:00:00",14881,8734
"2024-06-30 00:00:00",14106,8216
"2024-07-01 00:00:00",14171,7655
"2024-07-02 00:00:00",14779,7946
"2024-07-03 00:00:00",14747,8007
"2024-07-04 00:00:00",16688,8879
"2024-07-05 00:00:00",15882,8831
"2024-07-06 00:00:00",15169,8915
"2024-07-07 00:00:00",14434,8410
"2024-07-08 00:00:00",14587,7818
"2024-07-09 00:00:00",15382,8225
"2024-07-10 00:00:00",15339,8308
"2024-07-11 00:00:00",14939,8141
"2024-07-12 00:00:00",15576,8501
"2024-07-13 00:00:00",15291,8843
"2024-07-14 00:00:00",14950,8571
"2024-07-15 00:00:00",14740,8191
"2024-07-16 00:00:00",15206,8229
"2024-07-17 00:00:00",15615,8544
"2024-07-18 00:00:00",15173,8367
"2024-07-19 00:00:00",16042,8636
"2024-07-20 00:00:00",15342,8895
"2024-07-21 00:00:00",14539,8507
"2024-07-22 00:00:00",14835,7989
"2024-07-23 00:00:00",15459,8297
"2024-07-24 00:00:00",15622,8426
"2024-07-25 00:00:00",15370,8386
"2024-07-26 00:00:00",15966,8701
"2024-07-27 00:00:00",15332,8852
"2024-07-28 00:00:00",14474,8399
"2024-07-29 00:00:00",14657,7941
"2024-07-30 00:00:00",15468,8296
"2024-07-31 00:00:00",15668,8520
"2024-08-01 00:00:00",15585,8529
"2024-08-02 00:00:00",15967,8767
"2024-08-03 00:00:00",15539,9067
"2024-08-04 00:00:00",14969,8643
"2024-08-05 00:00:00",14992,8111
"2024-08-06 00:00:00",15596,8449
"2024-08-07 00:00:00",15639,8480
"2024-08-08 00:00:00",15117,8325
"2024-08-09 00:00:00",15710,8662
"2024-08-10 00:00:00",16403,9245
"2024-08-11 00:00:00",14645,8536
"2024-08-12 00:00:00",14587,8171
"2024-08-13 00:00:00",14993,8373
"2024-08-14 00:00:00",15559,8582
"2024-08-15 00:00:00",15430,8590
"2024-08-16 00:00:00",15970,8835
"2024-08-17 00:00:00",15717,9014
"2024-08-18 00:00:00",14961,8569
"2024-08-19 00:00:00",15009,7980
"2024-08-20 00:00:00",14787,8259
"2024-08-21 00:00:00",15352,8329
"2024-08-22 00:00:00",15115,8158
"2024-08-23 00:00:00",15718,9279
"2024-08-24 00:00:00",15447,8623
"2024-08-25 00:00:00",14569,8322
"2024-08-26 00:00:00",14568,7720
"2024-08-27 00:00:00",15488,8145
"2024-08-28 00:00:00",15837,8505
"2024-08-29 00:00:00",15440,8313
"2024-08-30 00:00:00",16220,8685
"2024-08-31 00:00:00",15927,9135
"2024-09-01 00:00:00",15012,8611
"2024-09-02 00:00:00",14826,7955
"2024-09-03 00:00:00",15366,8153
"2024-09-04 00:00:00",15438,8249
"2024-09-05 00:00:00",15245,8235
"2024-09-06 00:00:00",16274,8610
"2024-09-07 00:00:00",16247,9256
"2024-09-08 00:00:00",14998,8585
"2024-09-09 00:00:00",14662,7760
"2024-09-10 00:00:00",15464,8267
"2024-09-11 00:00:00",15575,8249
"2024-09-12 00:00:00",15366,8191
"2024-09-13 00:00:00",16388,8629
"2024-09-14 00:00:00",15873,9038
"2024-09-15 00:00:00",15464,8846
"2024-09-16 00:00:00",14360,8155
"2024-09-17 00:00:00",15167,8017
"2024-09-18 00:00:00",14179,7737
"2024-09-19 00:00:00",15428,8110
"2024-09-20 00:00:00",16443,8585
"2024-09-21 00:00:00",15818,9018
"2024-09-22 00:00:00",15048,8534
"2024-09-23 00:00:00",14610,7925
"2024-09-24 00:00:00",14833,7887
"2024-09-25 00:00:00",15321,8086
"2024-09-26 00:00:00",15144,8028
"2024-09-27 00:00:00",16174,8460
"2024-09-28 00:00:00",15918,8872
"2024-09-29 00:00:00",14922,8451
"2024-09-30 00:00:00",14680,7827
"2024-10-01 00:00:00",14966,8211
"2024-10-02 00:00:00",14890,8212
"2024-10-03 00:00:00",14571,8004
"2024-10-04 00:00:00",15670,8324
"2024-10-05 00:00:00",15363,8837
"2024-10-06 00:00:00",14696,8473
"2024-10-07 00:00:00",14532,7675
"2024-10-08 00:00:00",15317,8041
"2024-10-09 00:00:00",15645,8226
"2024-10-10 00:00:00",15395,8116
"2024-10-11 00:00:00",16244,8449
"2024-10-12 00:00:00",15922,8930
"2024-10-13 00:00:00",15200,8578
"2024-10-14 00:00:00",14696,8075
"2024-10-15 00:00:00",15103,7952
"2024-10-16 00:00:00",15705,8236
"2024-10-17 00:00:00",15295,8087
"2024-10-18 00:00:00",16049,8491
"2024-10-19 00:00:00",15743,8932
"2024-10-20 00:00:00",14967,8427
"2024-10-21 00:00:00",14721,7709
"2024-10-22 00:00:00",15365,8043
"2024-10-23 00:00:00",15576,8162
"2024-10-24 00:00:00",15225,8117
"2024-10-25 00:00:00",16523,8615
"2024-10-26 00:00:00",15946,9041
"2024-10-27 00:00:00",14991,8506
"2024-10-28 00:00:00",15007,7825
"2024-10-29 00:00:00",15696,8336
"2024-10-30 00:00:00",15972,8495
"2024-10-31 00:00:00",16924,8803
"2024-11-01 00:00:00",15962,8543
"2024-11-02 00:00:00",15435,8817
"2024-11-03 00:00:00",14897,8455
"2024-11-04 00:00:00",14850,8062
"2024-11-05 00:00:00",15311,8143
"2024-11-06 00:00:00",15864,8262
"2024-11-07 00:00:00",15402,8219
"2024-11-08 00:00:00",16203,8615
"2024-11-09 00:00:00",15809,9051
"2024-11-10 00:00:00",15095,8613
"2024-11-11 00:00:00",15233,8033
"2024-11-12 00:00:00",15727,8328
"2024-11-13 00:00:00",15974,8500
"2024-11-14 00:00:00",15830,8370
"2024-11-15 00:00:00",16460,8731
"2024-11-16 00:00:00",16239,9129
"2024-11-17 00:00:00",15461,8645
"2024-11-18 00:00:00",15027,7931
"2024-11-19 00:00:00",15727,8236
"2024-11-20 00:00:00",15857,8466
"2024-11-21 00:00:00",15667,8326
"2024-11-22 00:00:00",16513,8810
"2024-11-23 00:00:00",16249,9218
"2024-11-24 00:00:00",15185,8667
"2024-11-25 00:00:00",15210,8029
"2024-11-26 00:00:00",15977,8455
"2024-11-27 00:00:00",16357,8633
"2024-11-28 00:00:00",16086,8424
"2024-11-29 00:00:00",16687,8670
"2024-11-30 00:00:00",16674,9360
"2024-12-01 00:00:00",15762,8937
"2024-12-02 00:00:00",15483,8334
"2024-12-03 00:00:00",15989,8555
"2024-12-04 00:00:00",16463,8773
"2024-12-05 00:00:00",16284,8798
"2024-12-06 00:00:00",18102,9201
"2024-12-07 00:00:00",16581,9420
"2024-12-08 00:00:00",15757,8927
"2024-12-09 00:00:00",15759,8327
"2024-12-10 00:00:00",16434,8670
"2024-12-11 00:00:00",16425,8804
"2024-12-12 00:00:00",16809,8799
"2024-12-13 00:00:00",15430,8593
"2024-12-14 00:00:00",16853,9425
"2024-12-15 00:00:00",16016,8981
"2024-12-16 00:00:00",15810,8331
"2024-12-17 00:00:00",16376,8636
"2024-12-18 00:00:00",16755,8964
"2024-12-19 00:00:00",16471,8921
"2024-12-20 00:00:00",17493,9210
"2024-12-21 00:00:00",16583,9380
"2024-12-22 00:00:00",15991,8966
"2024-12-23 00:00:00",15974,8482
"2024-12-24 00:00:00",18853,9438
"2024-12-25 00:00:00",18637,9246
"2024-12-26 00:00:00",15861,8431
"2024-12-27 00:00:00",16688,8965
"2024-12-28 00:00:00",16233,9217
"2024-12-29 00:00:00",15856,8984
"2024-12-30 00:00:00",15893,8789
"2024-12-31 00:00:00",20042,9913
"2025-01-01 00:00:00",14710,8671
"2025-01-02 00:00:00",15299,8822
"2025-01-03 00:00:00",16307,9240
"2025-01-04 00:00:00",16845,9517
"2025-01-05 00:00:00",15802,9038
"2025-01-06 00:00:00",15867,8517
"2025-01-07 00:00:00",16587,8830
"2025-01-08 00:00:00",16961,8997
"2025-01-09 00:00:00",16706,8882
"2025-01-10 00:00:00",17407,9278
"2025-01-11 00:00:00",17137,9764
"2025-01-12 00:00:00",16659,9502
"2025-01-13 00:00:00",16281,9013
"2025-01-14 00:00:00",16899,9039
"2025-01-15 00:00:00",17208,9384
"2025-01-16 00:00:00",17129,9192
"2025-01-17 00:00:00",17917,9553
"2025-01-18 00:00:00",17852,9982
"2025-01-19 00:00:00",16271,9559
"2025-01-20 00:00:00",17543,9875
"2025-01-21 00:00:00",17915,10129
"2025-01-22 00:00:00",19121,10563
"2025-01-23 00:00:00",18221,10533
"2025-01-24 00:00:00",17482,10059
"2025-01-25 00:00:00",17207,10240
"2025-01-26 00:00:00",16083,9441
"2025-01-27 00:00:00",14854,8516
"2025-01-28 00:00:00",15794,8642
"2025-01-29 00:00:00",15313,8727
"2025-01-30 00:00:00",14713,8301
"2025-01-31 00:00:00",15408,8472
"2025-02-01 00:00:00",15639,9117
"2025-02-02 00:00:00",16017,8948
"2025-02-03 00:00:00",14912,8214
"2025-02-04 00:00:00",16082,8657
"2025-02-05 00:00:00",16532,8952
"2025-02-06 00:00:00",16495,8909
"2025-02-07 00:00:00",18602,9889
"2025-02-08 00:00:00",17599,10431
"2025-02-09 00:00:00",16547,9362
"2025-02-10 00:00:00",16703,8848
"2025-02-11 00:00:00",18270,9876
"2025-02-12 00:00:00",17246,9867
"2025-02-13 00:00:00",19033,10020
"2025-02-14 00:00:00",21472,11951
"2025-02-15 00:00:00",18067,10900
"2025-02-16 00:00:00",17707,10337
"2025-02-17 00:00:00",18448,10075
"2025-02-18 00:00:00",17417,9250
"2025-02-19 00:00:00",19472,10411
"2025-02-20 00:00:00",18808,10624
"2025-02-21 00:00:00",19395,10594
"2025-02-22 00:00:00",17924,10246
"2025-02-23 00:00:00",16981,9803
"2025-02-24 00:00:00",16757,9213
"2025-02-25 00:00:00",17358,9168
"2025-02-26 00:00:00",17672,10048
"2025-02-27 00:00:00",19695,10822
"2025-02-28 00:00:00",18933,10816
"2025-03-01 00:00:00",17351,10481
"2025-03-02 00:00:00",16278,9613
"2025-03-03 00:00:00",16278,8851
"2025-03-04 00:00:00",16854,9118
"2025-03-05 00:00:00",16979,9188
"2025-03-06 00:00:00",17291,9225
"2025-03-07 00:00:00",17542,9481
"2025-03-08 00:00:00",17645,10008
"2025-03-09 00:00:00",16516,9474
"2025-03-10 00:00:00",16568,8817
"2025-03-11 00:00:00",16867,9144
"2025-03-12 00:00:00",17566,9326
"2025-03-13 00:00:00",17522,9294
"2025-03-14 00:00:00",18536,9734
"2025-03-15 00:00:00",17567,9804
"2025-03-16 00:00:00",16743,9598
"2025-03-17 00:00:00",16850,8965
"2025-03-18 00:00:00",17327,9305
"2025-03-19 00:00:00",17924,9556
"2025-03-20 00:00:00",17476,9711
"2025-03-21 00:00:00",20075,10955
"2025-03-22 00:00:00",18563,11243
"2025-03-23 00:00:00",17294,10250
"2025-03-24 00:00:00",16609,9269
"2025-03-25 00:00:00",17713,9347
"2025-03-26 00:00:00",17859,9549
"2025-03-27 00:00:00",19231,10033
"2025-03-28 00:00:00",18314,10259
"2025-03-29 00:00:00",17745,10156
"2025-03-30 00:00:00",17040,9663
"2025-03-31 00:00:00",17123,9116
"2025-04-01 00:00:00",18483,9802
"2025-04-02 00:00:00",20481,10633
"2025-04-03 00:00:00",18087,10775
"2025-04-04 00:00:00",18416,10451
"2025-04-05 00:00:00",17709,10393
"2025-04-06 00:00:00",17112,9904
"2025-04-07 00:00:00",18263,9854
"2025-04-08 00:00:00",18976,10287
"2025-04-09 00:00:00",18190,9738
"2025-04-10 00:00:00",17999,9584
"2025-04-11 00:00:00",18750,9973
"2025-04-12 00:00:00",18432,10511
"2025-04-13 00:00:00",17514,9975
"2025-04-14 00:00:00",17377,9214
"2025-04-15 00:00:00",17987,9614
"2025-04-16 00:00:00",18129,9786
"2025-04-17 00:00:00",18228,9751
"2025-04-18 00:00:00",18810,10069
"2025-04-19 00:00:00",18367,10423
"2025-04-20 00:00:00",17330,9855
"2025-04-21 00:00:00",17694,9291
"2025-04-22 00:00:00",18281,9687
"2025-04-23 00:00:00",18308,9842
"2025-04-24 00:00:00",18162,9739
"2025-04-25 00:00:00",19241,10154
"2025-04-26 00:00:00",18625,10519
"2025-04-27 00:00:00",18044,10130
"2025-04-28 00:00:00",17836,9566
"2025-04-29 00:00:00",18321,10181
"2025-04-30 00:00:00",18531,10254
"2025-05-01 00:00:00",18351,10325
"2025-05-02 00:00:00",18442,10359
"2025-05-03 00:00:00",17538,10538
"2025-05-04 00:00:00",17483,10212
"2025-05-05 00:00:00",17803,9952
"2025-05-06 00:00:00",18263,10144
"2025-05-07 00:00:00",18638,9892
"2025-05-08 00:00:00",18926,10140
"2025-05-09 00:00:00",20468,11206
"2025-05-10 00:00:00",20928,12688
"2025-05-11 00:00:00",18931,11671
"2025-05-12 00:00:00",18834,10853
"2025-05-13 00:00:00",19255,11106
"2025-05-14 00:00:00",19337,10741
"2025-05-15 00:00:00",19147,10751
"2025-05-16 00:00:00",20015,11100
"2025-05-17 00:00:00",19706,11533
"2025-05-18 00:00:00",18439,10811
"2025-05-19 00:00:00",17754,9539
"2025-05-20 00:00:00",19383,10171
"2025-05-21 00:00:00",18628,9999
"2025-05-22 00:00:00",18189,9867
"2025-05-23 00:00:00",19194,10544
"2025-05-24 00:00:00",18735,10858
"2025-05-25 00:00:00",17762,10168
"2025-05-26 00:00:00",17784,9482
"2025-05-27 00:00:00",18319,9812
"2025-05-28 00:00:00",18547,9900
"2025-05-29 00:00:00",18237,9878
"2025-05-30 00:00:00",19066,10303
"2025-05-31 00:00:00",18172,10381
"2025-06-01 00:00:00",17933,10327
"2025-06-02 00:00:00",17537,9457
"2025-06-03 00:00:00",18220,9828
"2025-06-04 00:00:00",17852,9790
"2025-06-05 00:00:00",18844,10295
"2025-06-06 00:00:00",19545,10697
"2025-06-07 00:00:00",18853,10821
"2025-06-08 00:00:00",17927,10312
"2025-06-09 00:00:00",18040,9667
"2025-06-10 00:00:00",18860,10031
"2025-06-11 00:00:00",18685,10045
"2025-06-12 00:00:00",18516,10076
"2025-06-13 00:00:00",19584,10450
"2025-06-14 00:00:00",18778,10754
"2025-06-15 00:00:00",17714,10163
"2025-06-16 00:00:00",17872,9585
"2025-06-17 00:00:00",18385,9959
"2025-06-18 00:00:00",19112,10226
"2025-06-19 00:00:00",18445,10050
"2025-06-20 00:00:00",19341,10376
"2025-06-21 00:00:00",18856,10688
"2025-06-22 00:00:00",17765,10160
"2025-06-23 00:00:00",17878,9552
"2025-06-24 00:00:00",18610,9973
"2025-06-25 00:00:00",18703,10076
"2025-06-26 00:00:00",18814,10128
"2025-06-27 00:00:00",19341,10386
"2025-06-28 00:00:00",18636,10635
"2025-06-29 00:00:00",17875,10230
"2025-06-30 00:00:00",18054,9680
"2025-07-01 00:00:00",18581,10024
"2025-07-02 00:00:00",19150,10347
"2025-07-03 00:00:00",18836,10258
"2025-07-04 00:00:00",19724,10659
"2025-07-05 00:00:00",18917,10718
"2025-07-06 00:00:00",18308,10341
"2025-07-07 00:00:00",18257,9773
"2025-07-08 00:00:00",18953,10246
"2025-07-09 00:00:00",19036,10267
"2025-07-10 00:00:00",18821,10282
"2025-07-11 00:00:00",19694,10673
"2025-07-12 00:00:00",19056,10845
"2025-07-13 00:00:00",18314,10438
"2025-07-14 00:00:00",18246,9893
